INCIDENT_NUMBER;OFFENSE_CODE;OFFENSE_CODE_GROUP;OFFENSE_CODE_GROUP_No;OFFENSE_DESCRIPTION;DISTRICT;District_simple;District_simple_No;REPORTING_AREA;OCCURRED_ON_DATE;Hour1;Start_Night;Start_Day;Night_Day;YEAR;MONTH;DAY_OF_WEEK;WE_Workday;WE_Workday_No;HOUR;Counts_per_hour;STREET;Lat;Long;Location
I172010646;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E18;E;5;484;08.02.2017 07:30;07:30:00;17:00:00;08:00:00;Night;2017;2;Wednesday;Workdays;1;7;152;BELNEL RD;42.26291219;-71.10440503;(42.26291219, -71.10440503)
I172010501;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;D4;D;4;274;08.02.2017 01:00;01:00:00;17:00:00;08:00:00;Night;2017;2;Wednesday;Workdays;1;1;171;COLUMBUS AVE;42.33894226;-71.08368605;(42.33894226, -71.08368605)
I172010458;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;E18;E;5;537;08.02.2017 09:41;09:41:00;17:00:00;08:00:00;Day;2017;2;Wednesday;Workdays;1;9;167;RALDNE RD;42.25585722;-71.14116644;(42.25585722, -71.14116644)
I172010354;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A1;A;1;126;07.02.2017 08:30;08:30:00;17:00:00;08:00:00;Day;2017;2;Tuesday;Workdays;1;8;195;CHARLES ST S;42.34908984;-71.06645768;(42.34908984, -71.06645768)
I172010344;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;255;07.02.2017 20:34;20:34:00;17:00:00;08:00:00;Night;2017;2;Tuesday;Workdays;1;20;305;PLEASANT ST;42.31190475;-71.05910531;(42.31190475, -71.05910531)
I172010324;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A1;A;1;66;07.02.2017 18:15;18:15:00;17:00:00;08:00:00;Night;2017;2;Tuesday;Workdays;1;18;285;W CEDAR ST;42.36063386;-71.07005247;(42.36063386, -71.07005247)
I172010308;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A1;A;1;69;07.02.2017 11:00;11:00:00;17:00:00;08:00:00;Day;2017;2;Tuesday;Workdays;1;11;193;BEACON ST;42.35564426;-71.07168077;(42.35564426, -71.07168077)
I172010303;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;362;07.02.2017 17:29;17:29:00;17:00:00;08:00:00;Night;2017;2;Tuesday;Workdays;1;17;277;LYNDHURST ST;42.29290563;-71.06955795;(42.29290563, -71.06955795)
I172010291;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E18;E;5;484;07.02.2017 18:15;18:15:00;17:00:00;08:00:00;Night;2017;2;Tuesday;Workdays;1;18;285;BELNEL RD;42.26130167;-71.1041904;(42.26130167, -71.10419040)
I172010201;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;319;07.02.2017 10:30;10:30:00;17:00:00;08:00:00;Day;2017;2;Tuesday;Workdays;1;10;178;CHENEY ST;42.30970016;-71.08582414;(42.30970016, -71.08582414)
I172010148;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A7;A;1;26;06.02.2017 21:00;21:00:00;17:00:00;08:00:00;Night;2017;2;Monday;Workdays;1;21;303;BORDER ST;42.37957532;-71.04011349;(42.37957532, -71.04011349)
I172010124;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E5;E;5;559;06.02.2017 20:36;20:36:00;17:00:00;08:00:00;Night;2017;2;Monday;Workdays;1;20;305;CLIFTONDALE ST;42.28215569;-71.1309155;(42.28215569, -71.13091550)
I172010103;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;346;06.02.2017 17:43;17:43:00;17:00:00;08:00:00;Night;2017;2;Monday;Workdays;1;17;277;ADAMS ST;42.30658786;-71.06207255;(42.30658786, -71.06207255)
I172010072;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;339;06.02.2017 16:57;16:57:00;17:00:00;08:00:00;Day;2017;2;Monday;Workdays;1;16;231;CHURCH ST;42.30881987;-71.06105065;(42.30881987, -71.06105065)
I172009998;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E13;E;5;573;06.02.2017 12:13;12:13:00;17:00:00;08:00:00;Day;2017;2;Monday;Workdays;1;12;258;UNION AVE;42.30968109;-71.105837;(42.30968109, -71.10583700)
I172009986;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E13;E;5;639;04.02.2017 14:30;14:30:00;17:00:00;08:00:00;Day;2017;2;Saturday;Weekend;2;14;242;CHESTNUT AVE;42.31290884;-71.10986001;(42.31290884, -71.10986001)
I172009944;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B3;B;2;458;04.02.2017 03:00;03:00:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;3;124;OLD RD;42.30226502;-71.08494674;(42.30226502, -71.08494674)
I172009775;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;456;05.02.2017 12:56;12:56:00;17:00:00;08:00:00;Day;2017;2;Sunday;Weekend;2;12;258;FOWLER ST;42.30085931;-71.08128808;(42.30085931, -71.08128808)
I172009664;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B3;B;2;464;04.02.2017 23:01;23:01:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;23;231;BLUE HILL AVE;42.29171816;-71.08911807;(42.29171816, -71.08911807)
I172009619;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;355;04.02.2017 19:07;19:07:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;19;274;PARK ST;42.29878438;-71.06011998;(42.29878438, -71.06011998)
I172009587;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E13;E;5;638;04.02.2017 16:05;16:05:00;17:00:00;08:00:00;Day;2017;2;Saturday;Weekend;2;16;231;BEECHER ST;42.31828168;-71.10715062;(42.31828168, -71.10715062)
I172009437;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C6;C;3;192;03.02.2017 23:12;23:12:00;17:00:00;08:00:00;Night;2017;2;Friday;Workdays;1;23;231;PREBLE ST;42.32924234;-71.05362304;(42.32924234, -71.05362304)
I172009392;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B2;B;2;261;03.02.2017 19:30;19:30:00;17:00:00;08:00:00;Night;2017;2;Friday;Workdays;1;19;274;DEAN ST;42.31959657;-71.0745889;(42.31959657, -71.07458890)
I172009356;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A7;A;1;25;03.02.2017 13:30;13:30:00;17:00:00;08:00:00;Day;2017;2;Friday;Workdays;1;13;206;W EAGLE ST;42.38135785;-71.03768163;(42.38135785, -71.03768163)
I172009317;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E5;E;5;705;03.02.2017 15:10;15:10:00;17:00:00;08:00:00;Day;2017;2;Friday;Workdays;1;15;241;COWING ST;42.27267824;-71.14637825;(42.27267824, -71.14637825)
I172009205;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A1;A;1;70;03.02.2017 08:19;08:19:00;17:00:00;08:00:00;Day;2017;2;Friday;Workdays;1;8;195;CHESTNUT ST;42.35727682;-71.06869851;(42.35727682, -71.06869851)
I172009163;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;344;03.02.2017 01:41;01:41:00;17:00:00;08:00:00;Night;2017;2;Friday;Workdays;1;1;171;WESTVILLE ST;42.30010597;-71.0710271;(42.30010597, -71.07102710)
I172009096;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;378;02.02.2017 17:47;17:47:00;17:00:00;08:00:00;Night;2017;2;Thursday;Workdays;1;17;277;COFFEY ST;42.28888647;-71.04944044;(42.28888647, -71.04944044)
I172009057;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E13;E;5;577;02.02.2017 13:00;13:00:00;17:00:00;08:00:00;Day;2017;2;Thursday;Workdays;1;13;206;BOYLSTON ST;42.31498082;-71.10204975;(42.31498082, -71.10204975)
I172009055;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;378;02.02.2017 10:35;10:35:00;17:00:00;08:00:00;Day;2017;2;Thursday;Workdays;1;10;178;COFFEY ST;42.28888647;-71.04944044;(42.28888647, -71.04944044)
I172009019;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A7;A;1;21;30.01.2017 08:00;08:00:00;17:00:00;08:00:00;Day;2017;1;Monday;Workdays;1;8;195;CHELSEA ST;42.37371864;-71.0343339;(42.37371864, -71.03433390)
I172009014;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E18;E;5;517;01.02.2017 13:30;13:30:00;17:00:00;08:00:00;Day;2017;2;Wednesday;Workdays;1;13;206;WASHINGTON STREET PL;42.24367545;-71.12265766;(42.24367545, -71.12265766)
I172008841;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;320;01.02.2017 07:30;07:30:00;17:00:00;08:00:00;Night;2017;2;Wednesday;Workdays;1;7;152;HOWLAND ST;42.31165937;-71.08424352;(42.31165937, -71.08424352)
I172008754;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A1;A;1;69;01.02.2017 15:00;15:00:00;17:00:00;08:00:00;Day;2017;2;Wednesday;Workdays;1;15;241;BRIMMER ST;42.35809462;-71.07181552;(42.35809462, -71.07181552)
I172008690;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;425;01.02.2017 11:09;11:09:00;17:00:00;08:00:00;Day;2017;2;Wednesday;Workdays;1;11;193;BABSON ST;42.27193751;-71.0921354;(42.27193751, -71.09213540)
I172008637;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E18;E;5;480;01.02.2017 06:29;06:29:00;17:00:00;08:00:00;Night;2017;2;Wednesday;Workdays;1;6;100;FAIRLAWN AVE;42.26788791;-71.10067012;(42.26788791, -71.10067012)
I172008593;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;437;31.01.2017 20:28;20:28:00;17:00:00;08:00:00;Night;2017;1;Tuesday;Workdays;1;20;305;WHITFIELD ST;42.2900467;-71.07330004;(42.29004670, -71.07330004)
I172008533;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E18;E;5;494;31.01.2017 11:15;11:15:00;17:00:00;08:00:00;Day;2017;1;Tuesday;Workdays;1;11;193;WEST ST;42.25987233;-71.11936085;(42.25987233, -71.11936085)
I172008424;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;325;31.01.2017 08:30;08:30:00;17:00:00;08:00:00;Day;2017;1;Tuesday;Workdays;1;8;195;DACIA ST;42.31543909;-71.07716338;(42.31543909, -71.07716338)
I172008344;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;339;30.01.2017 15:30;15:30:00;17:00:00;08:00:00;Day;2017;1;Monday;Workdays;1;15;241;CHURCH ST;42.30881987;-71.06105065;(42.30881987, -71.06105065)
I172008301;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A7;A;1;21;30.01.2017 20:31;20:31:00;17:00:00;08:00:00;Night;2017;1;Monday;Workdays;1;20;305;CHELSEA ST;42.37371864;-71.0343339;(42.37371864, -71.03433390)
I172008300;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;751;30.01.2017 08:00;08:00:00;17:00:00;08:00:00;Day;2017;1;Monday;Workdays;1;8;195;KENRICK ST;42.34669542;-71.16848514;(42.34669542, -71.16848514)
I172008284;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A15;A;1;900;30.01.2017 19:20;19:20:00;17:00:00;08:00:00;Night;2017;1;Monday;Workdays;1;19;274;WALFORD WAY;42.37837942;-71.05537622;(42.37837942, -71.05537622)
I172008253;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;337;30.01.2017 13:47;13:47:00;17:00:00;08:00:00;Day;2017;1;Monday;Workdays;1;13;206;OLNEY ST;42.30553023;-71.07102636;(42.30553023, -71.07102636)
I172008048;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;330;27.01.2017 17:00;17:00:00;17:00:00;08:00:00;Night;2017;1;Friday;Workdays;1;17;277;SEAVER ST;42.30455372;-71.08295366;(42.30455372, -71.08295366)
I172007935;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E18;E;5;501;29.01.2017 14:35;14:35:00;17:00:00;08:00:00;Day;2017;1;Sunday;Weekend;2;14;242;CUMMINS HWY;42.2796959;-71.11832827;(42.27969590, -71.11832827)
I172007927;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E5;E;5;691;26.01.2017 05:30;05:30:00;17:00:00;08:00:00;Night;2017;1;Thursday;Workdays;1;5;86;MANTHORNE RD;42.28856802;-71.15069908;(42.28856802, -71.15069908)
I172007904;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E5;E;5;710;23.01.2017 09:00;09:00:00;17:00:00;08:00:00;Day;2017;1;Monday;Workdays;1;9;167;CAROL CIR;42.26834477;-71.15051675;(42.26834477, -71.15051675)
I172007686;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;326;28.01.2017 18:27;18:27:00;17:00:00;08:00:00;Night;2017;1;Saturday;Weekend;2;18;285;BRUNSWICK ST;42.31089986;-71.08007661;(42.31089986, -71.08007661)
I172007586;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;E18;E;5;532;28.01.2017 11:30;11:30:00;17:00:00;08:00:00;Day;2017;1;Saturday;Weekend;2;11;193;READVILLE ST;42.24316898;-71.13409893;(42.24316898, -71.13409893)
I172007566;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E5;E;5;713;26.01.2017 20:00;20:00:00;17:00:00;08:00:00;Night;2017;1;Thursday;Workdays;1;20;305;GROVE ST;42.2620024;-71.1572423;(42.26200240, -71.15724230)
I172007519;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C6;C;3;224;20.01.2017 22:30;22:30:00;17:00:00;08:00:00;Night;2017;1;Friday;Workdays;1;22;278;O ST;42.33783948;-71.02929361;(42.33783948, -71.02929361)
I172007468;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;463;27.01.2017 22:55;22:55:00;17:00:00;08:00:00;Night;2017;1;Friday;Workdays;1;22;278;FRANKLIN HILL AVE;42.29558507;-71.09158038;(42.29558507, -71.09158038)
I172007371;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A1;A;1;83;27.01.2017 17:16;17:16:00;17:00:00;08:00:00;Night;2017;1;Friday;Workdays;1;17;277;CHARTER ST;42.36676888;-71.05373654;(42.36676888, -71.05373654)
I172007340;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;774;17.12.2016 13:00;13:00:00;17:00:00;08:00:00;Day;2016;12;Saturday;Weekend;2;13;206;CHISWICK RD;42.34109374;-71.15425331;(42.34109374, -71.15425331)
I172007300;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;773;26.01.2017 12:30;12:30:00;17:00:00;08:00:00;Day;2017;1;Thursday;Workdays;1;12;258;PAMA GDNS;42.34240386;-71.15782184;(42.34240386, -71.15782184)
I172007205;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;322;26.01.2017 09:30;09:30:00;17:00:00;08:00:00;Day;2017;1;Thursday;Workdays;1;9;167;HOLBORN ST;42.31521397;-71.08292637;(42.31521397, -71.08292637)
I172007133;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;359;20.01.2017 11:00;11:00:00;17:00:00;08:00:00;Day;2017;1;Friday;Workdays;1;11;193;REGINA RD;42.29524857;-71.07108773;(42.29524857, -71.07108773)
I172007098;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E5;E;5;719;26.01.2017 08:00;08:00:00;17:00:00;08:00:00;Day;2017;1;Thursday;Workdays;1;8;195;CENTRE ST;42.2755898;-71.16024793;(42.27558980, -71.16024793)
I172006951;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;322;26.01.2017 09:25;09:25:00;17:00:00;08:00:00;Day;2017;1;Thursday;Workdays;1;9;167;HOLBORN ST;42.31521397;-71.08292637;(42.31521397, -71.08292637)
I172006792;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;405;25.01.2017 15:30;15:30:00;17:00:00;08:00:00;Day;2017;1;Wednesday;Workdays;1;15;241;WASHINGTON ST;42.2728553;-71.06971591;(42.27285530, -71.06971591)
I172006784;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;A7;A;1;30;25.01.2017 18:38;18:38:00;17:00:00;08:00:00;Night;2017;1;Wednesday;Workdays;1;18;285;EVERETT ST;42.3680977;-71.03606404;(42.36809770, -71.03606404)
I172006783;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B3;B;2;469;25.01.2017 18:14;18:14:00;17:00:00;08:00:00;Night;2017;1;Wednesday;Workdays;1;18;285;MATTAPAN ST;42.27732507;-71.09483139;(42.27732507, -71.09483139)
I172006688;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A1;A;1;111;25.01.2017 12:43;12:43:00;17:00:00;08:00:00;Day;2017;1;Wednesday;Workdays;1;12;258;BOYLSTON ST;42.3523119;-71.0637051;(42.35231190, -71.06370510)
I172006570;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;616;25.01.2017 03:15;03:15:00;17:00:00;08:00:00;Night;2017;1;Wednesday;Workdays;1;3;124;LOUIS PRANG ST;42.33813873;-71.09663731;(42.33813873, -71.09663731)
I172006568;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;178;24.01.2017 22:00;22:00:00;17:00:00;08:00:00;Night;2017;1;Tuesday;Workdays;1;22;278;MAGAZINE ST;42.32779038;-71.06853244;(42.32779038, -71.06853244)
I172006536;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;334;24.01.2017 19:27;19:27:00;17:00:00;08:00:00;Night;2017;1;Tuesday;Workdays;1;19;274;TOVAR ST;42.3102849;-71.06348374;(42.31028490, -71.06348374)
I172006428;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;245;24.01.2017 15:49;15:49:00;17:00:00;08:00:00;Day;2017;1;Tuesday;Workdays;1;15;241;NEWPORT ST;42.31802519;-71.05404122;(42.31802519, -71.05404122)
I172006417;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;341;24.01.2017 08:00;08:00:00;17:00:00;08:00:00;Day;2017;1;Tuesday;Workdays;1;8;195;HAMILTON ST;42.30587884;-71.06663793;(42.30587884, -71.06663793)
I172006414;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;340;24.01.2017 14:29;14:29:00;17:00:00;08:00:00;Day;2017;1;Tuesday;Workdays;1;14;242;DRAPER ST;42.30540715;-71.06547135;(42.30540715, -71.06547135)
I172006405;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;D4;D;4;151;24.01.2017 14:44;14:44:00;17:00:00;08:00:00;Day;2017;1;Tuesday;Workdays;1;14;242;WARREN AVE;42.3451635;-71.07129114;(42.34516350, -71.07129114)
I172006252;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;620;24.01.2017 00:29;00:29:00;17:00:00;08:00:00;Night;2017;1;Tuesday;Workdays;1;0;244;HAVILAND ST;42.3462714;-71.08872599;(42.34627140, -71.08872599)
I172006230;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E18;E;5;495;23.01.2017 08:00;08:00:00;17:00:00;08:00:00;Day;2017;1;Monday;Workdays;1;8;195;ARLINGTON ST;42.26218931;-71.11984669;(42.26218931, -71.11984669)
I172006226;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E13;E;5;637;20.01.2017 07:00;07:00:00;17:00:00;08:00:00;Night;2017;1;Friday;Workdays;1;7;152;DRESDEN ST;42.31697009;-71.10745329;(42.31697009, -71.10745329)
I172006206;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E18;E;5;517;23.01.2017 19:57;19:57:20;17:00:00;08:00:00;Night;2017;1;Monday;Workdays;1;19;274;WOODGLEN RD;42.24383959;-71.12160124;(42.24383959, -71.12160124)
I172006197;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B3;B;2;465;23.01.2017 14:35;14:35:00;17:00:00;08:00:00;Day;2017;1;Monday;Workdays;1;14;242;MORTON ST;42.28621298;-71.09330084;(42.28621298, -71.09330084)
I172006178;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E18;E;5;518;23.01.2017 19:04;19:04:00;17:00:00;08:00:00;Night;2017;1;Monday;Workdays;1;19;274;WASHINGTON ST;42.24560506;-71.12077082;(42.24560506, -71.12077082)
I172006176;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;795;23.01.2017 18:11;18:11:00;17:00:00;08:00:00;Night;2017;1;Monday;Workdays;1;18;285;N BEACON ST;42.35383025;-71.13934877;(42.35383025, -71.13934877)
I172006164;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;365;23.01.2017 16:39;16:39:00;17:00:00;08:00:00;Day;2017;1;Monday;Workdays;1;16;231;SAINT MARKS RD;42.29144845;-71.06171936;(42.29144845, -71.06171936)
I172006161;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;779;23.01.2017 01:00;01:00:00;17:00:00;08:00:00;Night;2017;1;Monday;Workdays;1;1;171;CAMBRIDGE ST;42.35061399;-71.14601036;(42.35061399, -71.14601036)
I172006135;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;803;23.01.2017 11:00;11:00:00;17:00:00;08:00:00;Day;2017;1;Monday;Workdays;1;11;193;N BEACON ST;42.35367861;-71.13819856;(42.35367861, -71.13819856)
I172006055;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E13;E;5;917;23.01.2017 12:37;12:37:00;17:00:00;08:00:00;Day;2017;1;Monday;Workdays;1;12;258;POND ST;42.31499993;-71.1153081;(42.31499993, -71.11530810)
I172006020;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;A1;A;1;70;23.01.2017 10:50;10:50:00;17:00:00;08:00:00;Day;2017;1;Monday;Workdays;1;10;178;CEDAR LANE WAY;42.35833348;-71.07008592;(42.35833348, -71.07008592)
I172005999;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;586;22.01.2017 23:00;23:00:00;17:00:00;08:00:00;Night;2017;1;Sunday;Weekend;2;23;231;HILLSIDE ST;42.33013124;-71.10138008;(42.33013124, -71.10138008)
I172005972;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;586;23.01.2017 08:15;08:15:00;17:00:00;08:00:00;Day;2017;1;Monday;Workdays;1;8;195;PONTIAC ST;42.33065613;-71.10202348;(42.33065613, -71.10202348)
I172005902;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;296;22.01.2017 14:30;14:30:00;17:00:00;08:00:00;Day;2017;1;Sunday;Weekend;2;14;242;WARREN ST;42.32221645;-71.08206723;(42.32221645, -71.08206723)
I172005891;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E13;E;5;651;22.01.2017 16:29;16:29:00;17:00:00;08:00:00;Day;2017;1;Sunday;Weekend;2;16;231;BOYNTON ST;42.30542129;-71.11325289;(42.30542129, -71.11325289)
I172005817;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;789;22.01.2017 02:00;02:00:00;17:00:00;08:00:00;Night;2017;1;Sunday;Weekend;2;2;181;SUTHERLAND RD;42.33724258;-71.15009077;(42.33724258, -71.15009077)
I172005769;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A7;A;1;902;21.01.2017 18:30;18:30:00;17:00:00;08:00:00;Night;2017;1;Saturday;Weekend;2;18;285;S BREMEN ST;42.36780297;-71.03943328;(42.36780297, -71.03943328)
I172005725;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;C11;C;3;347;22.01.2017 03:48;03:48:00;17:00:00;08:00:00;Night;2017;1;Sunday;Weekend;2;3;124;ADAMS ST;42.30715639;-71.06245539;(42.30715639, -71.06245539)
I172005684;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;799;22.01.2017 00:09;00:09:00;17:00:00;08:00:00;Night;2017;1;Sunday;Weekend;2;0;244;WADSWORTH ST;42.3551479;-71.12674488;(42.35514790, -71.12674488)
I172005660;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B2;B;2;605;21.01.2017 15:30;15:30:00;17:00:00;08:00:00;Day;2017;1;Saturday;Weekend;2;15;241;PARKER HILL AVE;42.33267994;-71.109579;(42.33267994, -71.10957900)
I172005567;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;338;21.01.2017 14:00;14:00:00;17:00:00;08:00:00;Day;2017;1;Saturday;Weekend;2;14;242;BOWDOIN ST;42.30915823;-71.06402751;(42.30915823, -71.06402751)
I172005497;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A7;A;1;902;21.01.2017 10:16;10:16:00;17:00:00;08:00:00;Day;2017;1;Saturday;Weekend;2;10;178;S BREMEN ST;42.36780297;-71.03943328;(42.36780297, -71.03943328)
I172005488;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;E5;E;5;741;21.01.2017 08:43;08:43:00;17:00:00;08:00:00;Day;2017;1;Saturday;Weekend;2;8;195;CARROLL ST;42.2880619;-71.16926007;(42.28806190, -71.16926007)
I172005445;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C6;C;3;193;21.01.2017 02:44;02:44:00;17:00:00;08:00:00;Night;2017;1;Saturday;Weekend;2;2;181;VINTON ST;42.32995513;-71.05369679;(42.32995513, -71.05369679)
I172005408;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;249;20.01.2017 16:40;16:40:00;17:00:00;08:00:00;Day;2017;1;Friday;Workdays;1;16;231;SAXTON ST;42.31359091;-71.05432387;(42.31359091, -71.05432387)
I172005278;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;266;20.01.2017 09:00;09:00:00;17:00:00;08:00:00;Day;2017;1;Friday;Workdays;1;9;167;WINTHROP ST;42.32424069;-71.07761917;(42.32424069, -71.07761917)
